sender_name,sv_country,landed,n_conditional,land_rate,wilson_lo,wilson_hi,gate
blockrazor,Australia,0,4,0.0,0.0,0.4898908364545974,suppressed
blockrazor,South Korea,0,5,0.0,0.0,0.43448246478317487,indicative
blockrazor,Finland,0,1,0.0,0.0,0.7934506856227627,suppressed
bloxroute-fra,Singapore,8,1078,0.0074211502782931356,0.0037651244850216157,0.014575325179685385,inferential
bloxroute-fra,United States,27,4412,0.006119673617407072,0.004209296412053909,0.008889330284598693,inferential
bloxroute-fra,Lithuania,3,1056,0.002840909090909091,0.0009666256068747189,0.008319158355233072,inferential
bloxroute-fra,Germany,51,5455,0.009349220898258478,0.007118284714603861,0.012270711946889161,inferential
bloxroute-fra,Switzerland,1,108,0.009259259259259259,0.0016363608538834916,0.050593455193663234,inferential
bloxroute-fra,Canada,5,888,0.00563063063063063,0.0024073957095106053,0.013112693297112902,inferential
bloxroute-fra,Netherlands,18,4389,0.004101161995898838,0.0025958119287925584,0.006473820834915241,inferential
bloxroute-fra,United Kingdom,20,1798,0.011123470522803115,0.007212217818008471,0.017119256300357294,inferential
bloxroute-fra,France,5,231,0.021645021645021644,0.009280057056677206,0.04965953091131588,inferential
bloxroute-fra,Japan,46,1393,0.033022254127781765,0.02484789821447928,0.043765084465466245,inferential
bloxroute-fra,Hong Kong S.A.R.,4,187,0.0213903743315508,0.008348990107597438,0.05369968052125065,inferential
bloxroute-fra,Bulgaria,0,16,0.0,0.0,0.19360768053443655,indicative
bloxroute-fra,Brazil,12,196,0.061224489795918366,0.03536638961149955,0.10395134247969087,inferential
bloxroute-fra,Ireland,2,385,0.005194805194805195,0.0014257608472018572,0.018740449938233053,inferential
bloxroute-fra,Sweden,0,304,0.0,8.673617379884035e-19,0.012478692231417829,inferential
bloxroute-fra,Russia,1,16,0.0625,0.011119344764642547,0.28328737570298945,indicative
bloxroute-fra,Czechia,1,56,0.017857142857142856,0.0031592103419746734,0.09445637149397579,inferential
bloxroute-fra,Slovakia,2,36,0.05555555555555555,0.015369986664161839,0.18144657208647258,inferential
bloxroute-fra,United Arab Emirates,0,40,0.0,0.0,0.08762160119728668,inferential
bloxroute-fra,Albania,0,16,0.0,0.0,0.19360768053443655,indicative
bloxroute-fra,Mexico,4,28,0.14285714285714285,0.05699005319749395,0.314898021635253,inferential
bloxroute-fra,Norway,0,8,0.0,0.0,0.32440756488388034,indicative
bloxroute-fra,Chile,0,12,0.0,0.0,0.24249400665524096,indicative
bloxroute-fra,Poland,0,40,0.0,0.0,0.08762160119728668,inferential
bloxroute-fra,Spain,0,8,0.0,0.0,0.32440756488388034,indicative
bloxroute-fra,Romania,0,16,0.0,0.0,0.19360768053443655,indicative
bloxroute-fra,South Africa,2,4,0.5,0.15003898915214947,0.8499610108478506,suppressed
bloxroute-fra,Latvia,0,4,0.0,0.0,0.4898908364545974,suppressed
bloxroute-fra,Argentina,0,12,0.0,0.0,0.24249400665524096,indicative
