leader_identity,leader_name,sender_name,land_count,n_triggers,land_rate
EBk678aQvc3cUkfGyoehfw21JQfJXjmWuBeopYc89RSV,佛金疯 Solana Chinese Community,astralane-fra,4,8,0.5
EBk678aQvc3cUkfGyoehfw21JQfJXjmWuBeopYc89RSV,佛金疯 Solana Chinese Community,astralane-quic-fra,1,8,0.125
EBk678aQvc3cUkfGyoehfw21JQfJXjmWuBeopYc89RSV,佛金疯 Solana Chinese Community,helius-dual,1,8,0.125
EBk678aQvc3cUkfGyoehfw21JQfJXjmWuBeopYc89RSV,佛金疯 Solana Chinese Community,helius-fra,1,8,0.125
EBk678aQvc3cUkfGyoehfw21JQfJXjmWuBeopYc89RSV,佛金疯 Solana Chinese Community,nozomi-fra,1,8,0.125
ECeaWy82CxpeJQr3EG3XNmYXc9NrVeWDH5ag9Lt6TPVR,SolX +Mev,0slot-de1,5,8,0.625
ECeaWy82CxpeJQr3EG3XNmYXc9NrVeWDH5ag9Lt6TPVR,SolX +Mev,triton-fra,3,8,0.375
ETuPS3kRfLufz5VSYN2ZrePoEVSZSpgVPKz3MUZpYe3x,,0slot-de1,8,8,1.0
FCWkGAHDWK41ANjiaoPudkCZRkvTecaEkoZQugezUnpr,maxfillipov,0slot-de1,4,8,0.5
FCWkGAHDWK41ANjiaoPudkCZRkvTecaEkoZQugezUnpr,maxfillipov,nozomi-fra,1,8,0.125
FCWkGAHDWK41ANjiaoPudkCZRkvTecaEkoZQugezUnpr,maxfillipov,triton-fra,1,8,0.125
Fb77sbwgXmtjmkjkaoSckGp5yg3nqdtD8zf1dyxxiCSf,GXFC Validator,0slot-de1,6,8,0.75
Fb77sbwgXmtjmkjkaoSckGp5yg3nqdtD8zf1dyxxiCSf,GXFC Validator,astralane-fra,1,8,0.125
Fudp7uPDYNYQRxoq1Q4JiwJnzyxhVz37bGqRki3PBzS,huglester,nextblock-quic-fra,4,8,0.5
Fudp7uPDYNYQRxoq1Q4JiwJnzyxhVz37bGqRki3PBzS,huglester,helius-fra,2,8,0.25
Fudp7uPDYNYQRxoq1Q4JiwJnzyxhVz37bGqRki3PBzS,huglester,astralane-fra,1,8,0.125
Fudp7uPDYNYQRxoq1Q4JiwJnzyxhVz37bGqRki3PBzS,huglester,helius-dual,1,8,0.125
Fy7RCjDdFLG8wLn7TBKbccaKwYX1FetdSoVDREdUHf5o,3SDK,triton-fra,4,8,0.5
Fy7RCjDdFLG8wLn7TBKbccaKwYX1FetdSoVDREdUHf5o,3SDK,astralane-fra,2,8,0.25
Fy7RCjDdFLG8wLn7TBKbccaKwYX1FetdSoVDREdUHf5o,3SDK,0slot-de1,1,8,0.125
Fy7RCjDdFLG8wLn7TBKbccaKwYX1FetdSoVDREdUHf5o,3SDK,bloxroute-quic-fra,1,8,0.125
GFXVa19rX6iwfs3sLS5UvX9Exu2usRsG4V5MRMDRo23V,GooseFX - 0% Fees,0slot-de1,4,8,0.5
GFXVa19rX6iwfs3sLS5UvX9Exu2usRsG4V5MRMDRo23V,GooseFX - 0% Fees,astralane-quic-fra,2,8,0.25
GFXVa19rX6iwfs3sLS5UvX9Exu2usRsG4V5MRMDRo23V,GooseFX - 0% Fees,triton-fra,2,8,0.25
GK2YYwmQk58xA2k2SeugY3i334SJVViqTT8sT5wim3Dk,Node1,0slot-de1,7,8,0.875
GK2YYwmQk58xA2k2SeugY3i334SJVViqTT8sT5wim3Dk,Node1,triton-fra,1,8,0.125
GiYSnFRrXrmkJMC54A1j3K4xT6ZMfx1NSThEe5X2WpDe,MonkeDAO,helius-dual,5,8,0.625
GkFT5nmcFVmJiLwuE98PjdF3LReMeq4WbejFHfwrnsgw,KAST,helius-dual,7,8,0.875
GkFT5nmcFVmJiLwuE98PjdF3LReMeq4WbejFHfwrnsgw,KAST,0slot-de1,1,8,0.125
GqDCbnafLmKkdqiqf278jDLXqjjZMB2sViZQtR82jPUf,SolLana,0slot-de1,3,8,0.375
GqDCbnafLmKkdqiqf278jDLXqjjZMB2sViZQtR82jPUf,SolLana,triton-fra,3,8,0.375
GqDCbnafLmKkdqiqf278jDLXqjjZMB2sViZQtR82jPUf,SolLana,astralane-fra,1,8,0.125
GvfaiJUhNCRZGVGumsEF1eHDb8JpAeFAyHSrTifyhrbt,Vybe Validator,0slot-de1,4,8,0.5
GvfaiJUhNCRZGVGumsEF1eHDb8JpAeFAyHSrTifyhrbt,Vybe Validator,triton-fra,3,8,0.375
GvfaiJUhNCRZGVGumsEF1eHDb8JpAeFAyHSrTifyhrbt,Vybe Validator,astralane-fra,1,8,0.125
HMWXfjaeSHhww1wvdBhqhHVP9v96mFB4LJ9xP2MXbDGH,CyberVillage,triton-fra,6,8,0.75
HMWXfjaeSHhww1wvdBhqhHVP9v96mFB4LJ9xP2MXbDGH,CyberVillage,0slot-de1,1,8,0.125
Hj2jzpAp57KyM3SmnYwJbDVrQ8tTWizMon2hhzYzwxet,A Unicorn Julia,triton-fra,5,8,0.625
Hj2jzpAp57KyM3SmnYwJbDVrQ8tTWizMon2hhzYzwxet,A Unicorn Julia,0slot-de1,3,8,0.375
Hu7pi2Xg5Kav8vSAUUr5CCZaEmMCzT6FgCTpueu3oBtW,,0slot-de1,2,8,0.25
Hu7pi2Xg5Kav8vSAUUr5CCZaEmMCzT6FgCTpueu3oBtW,,blockrazor,2,8,0.25
Hu7pi2Xg5Kav8vSAUUr5CCZaEmMCzT6FgCTpueu3oBtW,,nozomi-fra,2,8,0.25
Hu7pi2Xg5Kav8vSAUUr5CCZaEmMCzT6FgCTpueu3oBtW,,helius-fra,1,8,0.125
Hu7pi2Xg5Kav8vSAUUr5CCZaEmMCzT6FgCTpueu3oBtW,,nextblock-quic-fra,1,8,0.125
JC7bH7HSZoDhwggBXtRF31cVt71WiizY2J6YDDQfG5er,Valid Blocks,0slot-de1,1,8,0.125
JC7bH7HSZoDhwggBXtRF31cVt71WiizY2J6YDDQfG5er,Valid Blocks,blockrazor,1,8,0.125
JC7bH7HSZoDhwggBXtRF31cVt71WiizY2J6YDDQfG5er,Valid Blocks,bloxroute-quic-fra,1,8,0.125
JC7bH7HSZoDhwggBXtRF31cVt71WiizY2J6YDDQfG5er,Valid Blocks,helius-dual,1,8,0.125
JC7bH7HSZoDhwggBXtRF31cVt71WiizY2J6YDDQfG5er,Valid Blocks,helius-fra,1,8,0.125
JC7bH7HSZoDhwggBXtRF31cVt71WiizY2J6YDDQfG5er,Valid Blocks,triton-fra,1,8,0.125
MargusJeV9bkePFLWbbzRNsMVo3Re6h9wKB5Ago8Tfj,MARGUS.ONE 💎 0% fee +MEV!,nextblock-quic-fra,2,8,0.25
MargusJeV9bkePFLWbbzRNsMVo3Re6h9wKB5Ago8Tfj,MARGUS.ONE 💎 0% fee +MEV!,allenhark-quic-fra,1,8,0.125
MargusJeV9bkePFLWbbzRNsMVo3Re6h9wKB5Ago8Tfj,MARGUS.ONE 💎 0% fee +MEV!,astralane-fra,1,8,0.125
MargusJeV9bkePFLWbbzRNsMVo3Re6h9wKB5Ago8Tfj,MARGUS.ONE 💎 0% fee +MEV!,astralane-quic-fra,1,8,0.125
MargusJeV9bkePFLWbbzRNsMVo3Re6h9wKB5Ago8Tfj,MARGUS.ONE 💎 0% fee +MEV!,bloxroute-fra,1,8,0.125
MargusJeV9bkePFLWbbzRNsMVo3Re6h9wKB5Ago8Tfj,MARGUS.ONE 💎 0% fee +MEV!,bloxroute-quic-fra,1,8,0.125
MargusJeV9bkePFLWbbzRNsMVo3Re6h9wKB5Ago8Tfj,MARGUS.ONE 💎 0% fee +MEV!,helius-dual,1,8,0.125
RAuSNo4DRjo83uGhdgg4fPqYBVszi1KsrQGpqcPHK1D,Hubra,0slot-de1,6,8,0.75
RAuSNo4DRjo83uGhdgg4fPqYBVszi1KsrQGpqcPHK1D,Hubra,triton-fra,2,8,0.25
SLAY6uN1zZpXBTfbuDDCesNmM5D288xrz8uYvfS3n41,Solayer Validator [5% Commission + 100% MEV Kickback],0slot-de1,5,8,0.625
SLAY6uN1zZpXBTfbuDDCesNmM5D288xrz8uYvfS3n41,Solayer Validator [5% Commission + 100% MEV Kickback],astralane-quic-fra,1,8,0.125
SLAY6uN1zZpXBTfbuDDCesNmM5D288xrz8uYvfS3n41,Solayer Validator [5% Commission + 100% MEV Kickback],triton-fra,1,8,0.125
Ste1115xFGdAYK5jaWA3dEFcUc1S5jEbVvD8e327zty,Stellium,0slot-de1,3,8,0.375
Ste1115xFGdAYK5jaWA3dEFcUc1S5jEbVvD8e327zty,Stellium,blockrazor,2,8,0.25
Ste1115xFGdAYK5jaWA3dEFcUc1S5jEbVvD8e327zty,Stellium,helius-dual,2,8,0.25
Ste1115xFGdAYK5jaWA3dEFcUc1S5jEbVvD8e327zty,Stellium,nozomi-fra,1,8,0.125
SyndicAgdEphcy5xhAKZAomTYhcF8xhC7za2UD9xeug,Syndica,astralane-fra,2,8,0.25
SyndicAgdEphcy5xhAKZAomTYhcF8xhC7za2UD9xeug,Syndica,nozomi-fra,2,8,0.25
SyndicAgdEphcy5xhAKZAomTYhcF8xhC7za2UD9xeug,Syndica,astralane-quic-fra,1,8,0.125
SyndicAgdEphcy5xhAKZAomTYhcF8xhC7za2UD9xeug,Syndica,triton-fra,1,8,0.125
TopjgY7N1fJdnW89S9fX6t7LF61nspgXGL1NpgAKhDG,TopReward,0slot-de1,2,8,0.25
TopjgY7N1fJdnW89S9fX6t7LF61nspgXGL1NpgAKhDG,TopReward,blockrazor,2,8,0.25
TopjgY7N1fJdnW89S9fX6t7LF61nspgXGL1NpgAKhDG,TopReward,astralane-fra,1,8,0.125
TopjgY7N1fJdnW89S9fX6t7LF61nspgXGL1NpgAKhDG,TopReward,astralane-quic-fra,1,8,0.125
TopjgY7N1fJdnW89S9fX6t7LF61nspgXGL1NpgAKhDG,TopReward,helius-dual,1,8,0.125
TopjgY7N1fJdnW89S9fX6t7LF61nspgXGL1NpgAKhDG,TopReward,nextblock-quic-fra,1,8,0.125
YuRBAsy9Stw1u46A8dMp7WQVBFweLP1PKuYibzYAMmQ,Yurbason,0slot-de1,4,8,0.5
YuRBAsy9Stw1u46A8dMp7WQVBFweLP1PKuYibzYAMmQ,Yurbason,triton-fra,2,8,0.25
YuRBAsy9Stw1u46A8dMp7WQVBFweLP1PKuYibzYAMmQ,Yurbason,nextblock-quic-fra,1,8,0.125
adre1Xia7ekGsEqNgHeFc7MYwkfzTQNeJgQmZ2agAKZ,Systems,0slot-de1,5,8,0.625
adre1Xia7ekGsEqNgHeFc7MYwkfzTQNeJgQmZ2agAKZ,Systems,triton-fra,2,8,0.25
adre1Xia7ekGsEqNgHeFc7MYwkfzTQNeJgQmZ2agAKZ,Systems,astralane-fra,1,8,0.125
ark1hdnnfmusE24wGHkyVG1gdRCqfmXs9drasDAdABZ,,0slot-de1,3,8,0.375
ark1hdnnfmusE24wGHkyVG1gdRCqfmXs9drasDAdABZ,,triton-fra,3,8,0.375
ark1hdnnfmusE24wGHkyVG1gdRCqfmXs9drasDAdABZ,,astralane-fra,1,8,0.125
ark1hdnnfmusE24wGHkyVG1gdRCqfmXs9drasDAdABZ,,bloxroute-quic-fra,1,8,0.125
bay3wXfJsu9ds1zQBoQQ4DUwFGs3NP6q4gca9WM5G1z,Bay3,0slot-de1,2,8,0.25
bay3wXfJsu9ds1zQBoQQ4DUwFGs3NP6q4gca9WM5G1z,Bay3,astralane-fra,2,8,0.25
bay3wXfJsu9ds1zQBoQQ4DUwFGs3NP6q4gca9WM5G1z,Bay3,triton-fra,2,8,0.25
bay3wXfJsu9ds1zQBoQQ4DUwFGs3NP6q4gca9WM5G1z,Bay3,astralane-quic-fra,1,8,0.125
c3rtoMCHSbFrLRTAdw4iRowKSn4BrDtvSPbuyJwkHwx,Latitude.sh,astralane-fra,5,8,0.625
c3rtoMCHSbFrLRTAdw4iRowKSn4BrDtvSPbuyJwkHwx,Latitude.sh,0slot-de1,1,8,0.125
capyS1jerxhFp1RehdWRG6kbWi8bnWF3fkEG2RGLsQf,capy,0slot-de1,3,8,0.375
capyS1jerxhFp1RehdWRG6kbWi8bnWF3fkEG2RGLsQf,capy,astralane-quic-fra,3,8,0.375
capyS1jerxhFp1RehdWRG6kbWi8bnWF3fkEG2RGLsQf,capy,astralane-fra,2,8,0.25
forb5u56XgvzxiKfRt4FVNFQKJrd2LWAfNCsCqL6P7q,Forbole,astralane-fra,4,8,0.5
forb5u56XgvzxiKfRt4FVNFQKJrd2LWAfNCsCqL6P7q,Forbole,astralane-quic-fra,2,8,0.25
forb5u56XgvzxiKfRt4FVNFQKJrd2LWAfNCsCqL6P7q,Forbole,0slot-de1,1,8,0.125
forb5u56XgvzxiKfRt4FVNFQKJrd2LWAfNCsCqL6P7q,Forbole,triton-fra,1,8,0.125
gotasRuLTuJNZDtLHmaDJpEUjCWZqkHcuwbLhkgCwCX,Gotas,astralane-fra,4,8,0.5
gotasRuLTuJNZDtLHmaDJpEUjCWZqkHcuwbLhkgCwCX,Gotas,astralane-quic-fra,2,8,0.25
gotasRuLTuJNZDtLHmaDJpEUjCWZqkHcuwbLhkgCwCX,Gotas,0slot-de1,1,8,0.125
grptonHnt7YSmJokGK9TJJTBXDT8ca4LSWMHCCfzzPa,gripto,0slot-de1,1,8,0.125
grptonHnt7YSmJokGK9TJJTBXDT8ca4LSWMHCCfzzPa,gripto,astralane-fra,1,8,0.125
hy1oMaD3ViyJ8i6w1xjP79zAWBBaRd1zWdTW8zYXnwu,Hylo,0slot-de1,4,8,0.5
hy1oMaD3ViyJ8i6w1xjP79zAWBBaRd1zWdTW8zYXnwu,Hylo,triton-fra,3,8,0.375
mXv18ov8qCiQGs3ieoen981LdgZzYJjJak6reK6fpNC,MX Validator,triton-fra,3,8,0.375
mXv18ov8qCiQGs3ieoen981LdgZzYJjJak6reK6fpNC,MX Validator,0slot-de1,1,8,0.125
mXv18ov8qCiQGs3ieoen981LdgZzYJjJak6reK6fpNC,MX Validator,bloxroute-fra,1,8,0.125
mXv18ov8qCiQGs3ieoen981LdgZzYJjJak6reK6fpNC,MX Validator,nextblock-quic-fra,1,8,0.125
mXv18ov8qCiQGs3ieoen981LdgZzYJjJak6reK6fpNC,MX Validator,nozomi-fra,1,8,0.125
mastWEbKEMjvBCd1uaUBpNjWcfSPhXMWnH9tTrgzn1g,MAS DeFi,0slot-de1,3,8,0.375
mastWEbKEMjvBCd1uaUBpNjWcfSPhXMWnH9tTrgzn1g,MAS DeFi,nozomi-fra,1,8,0.125
mrgn28BhocwdAUEenen3Sw2MR9cPKDpLkDvzDdR7DBD,Project 0 Horizon,0slot-de1,1,8,0.125
mrgn28BhocwdAUEenen3Sw2MR9cPKDpLkDvzDdR7DBD,Project 0 Horizon,astralane-fra,1,8,0.125
mrgn28BhocwdAUEenen3Sw2MR9cPKDpLkDvzDdR7DBD,Project 0 Horizon,astralane-quic-fra,1,8,0.125
mrgn28BhocwdAUEenen3Sw2MR9cPKDpLkDvzDdR7DBD,Project 0 Horizon,nozomi-fra,1,8,0.125
mythxvB89eT3C1TKwwhsvdHfYq2aoCt2es8vLoDFYyk,Mythx,0slot-de1,4,8,0.5
mythxvB89eT3C1TKwwhsvdHfYq2aoCt2es8vLoDFYyk,Mythx,triton-fra,3,8,0.375
peNgUgnzs1jGogUPW8SThXMvzNpzKSNf3om78xVPAYx,PENGU Validator,triton-fra,3,8,0.375
peNgUgnzs1jGogUPW8SThXMvzNpzKSNf3om78xVPAYx,PENGU Validator,0slot-de1,2,8,0.25
peNgUgnzs1jGogUPW8SThXMvzNpzKSNf3om78xVPAYx,PENGU Validator,helius-fra,1,8,0.125
radM7PKUpZwJ9bYPAJ7V8FXHeUmH1zim6iaXUKkftP9,Radiants,triton-fra,3,8,0.375
radM7PKUpZwJ9bYPAJ7V8FXHeUmH1zim6iaXUKkftP9,Radiants,0slot-de1,2,8,0.25
radM7PKUpZwJ9bYPAJ7V8FXHeUmH1zim6iaXUKkftP9,Radiants,nextblock-quic-fra,1,8,0.125
sTepQGoReJq2tBKStL19DT6nnGHcGiAvFjyYaokLyuM,Step Finance,0slot-de1,5,8,0.625
sTepQGoReJq2tBKStL19DT6nnGHcGiAvFjyYaokLyuM,Step Finance,triton-fra,1,8,0.125
sbidYi7fbif6qNsMpwBKvyF5DKcLCbjaegpADsKqNux,SolBlaze,triton-fra,4,8,0.5
sbidYi7fbif6qNsMpwBKvyF5DKcLCbjaegpADsKqNux,SolBlaze,0slot-de1,1,8,0.125
sbidYi7fbif6qNsMpwBKvyF5DKcLCbjaegpADsKqNux,SolBlaze,astralane-fra,1,8,0.125
sbidYi7fbif6qNsMpwBKvyF5DKcLCbjaegpADsKqNux,SolBlaze,bloxroute-quic-fra,1,8,0.125
sbidYi7fbif6qNsMpwBKvyF5DKcLCbjaegpADsKqNux,SolBlaze,nextblock-quic-fra,1,8,0.125
sfvTq7ojrEc5WdXcHijz676eX1pc5MgoLxbkYSdRDAB,soltop.sh,astralane-quic-fra,3,8,0.375
sfvTq7ojrEc5WdXcHijz676eX1pc5MgoLxbkYSdRDAB,soltop.sh,astralane-fra,2,8,0.25
uEhHSnCXvWgtgvVaYscPHjG13G3peMmngQQ2ghC54i3,Satellite Staking,0slot-de1,7,8,0.875
uEhHSnCXvWgtgvVaYscPHjG13G3peMmngQQ2ghC54i3,Satellite Staking,bloxroute-quic-fra,1,8,0.125
xLabscif2DLnYg39rQThqi7A9E45L9qiysRZhmZ1ARE,xLabs,astralane-fra,3,8,0.375
xLabscif2DLnYg39rQThqi7A9E45L9qiysRZhmZ1ARE,xLabs,astralane-quic-fra,3,8,0.375
xLabscif2DLnYg39rQThqi7A9E45L9qiysRZhmZ1ARE,xLabs,triton-fra,1,8,0.125
zeroT6PTAEjipvZuACTh1mbGCqTHgA6i1ped9DcuidX,0base.vc 🇰🇷 | MEV 🔥,astralane-quic-fra,4,8,0.5
zeroT6PTAEjipvZuACTh1mbGCqTHgA6i1ped9DcuidX,0base.vc 🇰🇷 | MEV 🔥,astralane-fra,2,8,0.25
Ey3DkEVbfBxfWmkTsG7Hqj7jshYf5Zx9H8462Zjjkykf,SolBrothers,triton-fra,3,7,0.4286
Ey3DkEVbfBxfWmkTsG7Hqj7jshYf5Zx9H8462Zjjkykf,SolBrothers,astralane-quic-fra,2,7,0.2857
Ey3DkEVbfBxfWmkTsG7Hqj7jshYf5Zx9H8462Zjjkykf,SolBrothers,nextblock-quic-fra,1,7,0.1429
Ey3DkEVbfBxfWmkTsG7Hqj7jshYf5Zx9H8462Zjjkykf,SolBrothers,nozomi-fra,1,7,0.1429
sZAqxCSN5kkVfG2s65Bje4jzCkD2aLyk21qU95PMf2Y,Dual Validator,triton-fra,2,7,0.2857
sZAqxCSN5kkVfG2s65Bje4jzCkD2aLyk21qU95PMf2Y,Dual Validator,0slot-de1,1,7,0.1429
sZAqxCSN5kkVfG2s65Bje4jzCkD2aLyk21qU95PMf2Y,Dual Validator,helius-dual,1,7,0.1429
1KXvrkPXwkGF6NK1zyzVuJqbXfpenPVPP6hoiK9bsK3,1000X.sh,0slot-de1,3,4,0.75
1KXvrkPXwkGF6NK1zyzVuJqbXfpenPVPP6hoiK9bsK3,1000X.sh,triton-fra,1,4,0.25
2P9ZYA4vBoBBr56hrEFTmrd5ctuz3r7wtvRYmbgk6jRL,Sunshine,0slot-de1,4,4,1.0
2bpfa8JbFfZUGUsedDsemu6vQUxbhcEM8ALSH3PgXd2d,EAC,astralane-quic-fra,3,4,0.75
2bpfa8JbFfZUGUsedDsemu6vQUxbhcEM8ALSH3PgXd2d,EAC,astralane-fra,1,4,0.25
2icWF7TvxyycF7d1NHpMZYuJJqiRy2h7wmjFSbqUij1B,,helius-dual,3,4,0.75
2icWF7TvxyycF7d1NHpMZYuJJqiRy2h7wmjFSbqUij1B,,syncro-fra,1,4,0.25
2nhGaJvR17TeytzJVajPfABHQcAwinKoCG8F69gRdQot,WinStake Labs,0slot-de1,2,4,0.5
2nhGaJvR17TeytzJVajPfABHQcAwinKoCG8F69gRdQot,WinStake Labs,triton-fra,2,4,0.5
32jCuWyy4aJjyv4gd4DSGBHmFU5KUSSfqbmPb9GpMin6,,helius-fra,2,4,0.5
32jCuWyy4aJjyv4gd4DSGBHmFU5KUSSfqbmPb9GpMin6,,triton-fra,1,4,0.25
3BeharBd3j4sKQp7Qze27JLQLd9AEEwGTX9TC7dXYSNw,Dragon Trust Stake,0slot-de1,3,4,0.75
3BeharBd3j4sKQp7Qze27JLQLd9AEEwGTX9TC7dXYSNw,Dragon Trust Stake,triton-fra,1,4,0.25
3CKKAoVi94EnfX8QcVxEmk8CAvZTc6nAYzXp1WkSUofX,Solid State Nodes,0slot-de1,2,4,0.5
3CKKAoVi94EnfX8QcVxEmk8CAvZTc6nAYzXp1WkSUofX,Solid State Nodes,blockrazor,1,4,0.25
3CKKAoVi94EnfX8QcVxEmk8CAvZTc6nAYzXp1WkSUofX,Solid State Nodes,triton-fra,1,4,0.25
3DaifGfDESUzer5ggUeo6UDjqEKMkCpdNSrrvyuggHVe,Speedlanding Validator,0slot-de1,1,4,0.25
3DaifGfDESUzer5ggUeo6UDjqEKMkCpdNSrrvyuggHVe,Speedlanding Validator,blockrazor,1,4,0.25
3DaifGfDESUzer5ggUeo6UDjqEKMkCpdNSrrvyuggHVe,Speedlanding Validator,bloxroute-fra,1,4,0.25
3KNGMiXwhy2CAWVNpLoUt25sNngFnX1mZpaiEeVccBA6,01node,0slot-de1,3,4,0.75
3KNGMiXwhy2CAWVNpLoUt25sNngFnX1mZpaiEeVccBA6,01node,helius-dual,1,4,0.25
3rqEEEGjHRyndHuduBcjkf17rX3hgmGACpYTQYeZ5Ltk,StakeThat +MEV,0slot-de1,2,4,0.5
3rqEEEGjHRyndHuduBcjkf17rX3hgmGACpYTQYeZ5Ltk,StakeThat +MEV,nozomi-fra,1,4,0.25
3rqEEEGjHRyndHuduBcjkf17rX3hgmGACpYTQYeZ5Ltk,StakeThat +MEV,triton-fra,1,4,0.25
3x9nibnhgBHWKMRiGnsXJELRBjviQpKyigfrXtKW27KJ,Staking kiwi validator,0slot-de1,3,4,0.75
3x9nibnhgBHWKMRiGnsXJELRBjviQpKyigfrXtKW27KJ,Staking kiwi validator,allenhark-quic-fra,1,4,0.25
4JahMMrVRS1gimWoXpD5H6KwKc2MrsoTDFMaStMttL1E,xSTAKE | 0% fee,triton-fra,2,4,0.5
4JahMMrVRS1gimWoXpD5H6KwKc2MrsoTDFMaStMttL1E,xSTAKE | 0% fee,0slot-de1,1,4,0.25
4JahMMrVRS1gimWoXpD5H6KwKc2MrsoTDFMaStMttL1E,xSTAKE | 0% fee,helius-fra,1,4,0.25
4Kbcyn7JVPAWLRLPsNGTPmcNMvCkLTw51ZLRhqsUC6jP,,helius-dual,1,4,0.25
4SgoyAwN26iu9Gpf12Bk1rnzp4G4yDUM3XVv4w7VQcAf,SkipLine,triton-fra,2,4,0.5
4SgoyAwN26iu9Gpf12Bk1rnzp4G4yDUM3XVv4w7VQcAf,SkipLine,0slot-de1,1,4,0.25
4SgoyAwN26iu9Gpf12Bk1rnzp4G4yDUM3XVv4w7VQcAf,SkipLine,bloxroute-quic-fra,1,4,0.25
4b1onMDEasBh4BuPekQWijx3BYR64hAE1z2jJyeZUkck,4BLOCK 0% Fee + Jito All MEV,triton-fra,4,4,1.0
4uH4G6YiD5G8rU3mtPg73C2Uqamrqedy3FboTZcZrh6x,Windfall,0slot-de1,1,4,0.25
4uH4G6YiD5G8rU3mtPg73C2Uqamrqedy3FboTZcZrh6x,Windfall,helius-fra,1,4,0.25
5AsoSeQtLoN8eLsf3wKrR3LwxHME4sTBGR6dpTCP1k3H,some name,bloxroute-quic-fra,2,4,0.5
5AsoSeQtLoN8eLsf3wKrR3LwxHME4sTBGR6dpTCP1k3H,some name,astralane-fra,1,4,0.25
5AsoSeQtLoN8eLsf3wKrR3LwxHME4sTBGR6dpTCP1k3H,some name,triton-fra,1,4,0.25
5HCTsoKM7vwjubSZSyVWChaHQ9sNNRB1d2SuvL3eZ6Y6,Amber,triton-fra,4,4,1.0
5N9r2ne7dPgHtzeHC5ETJ3DAueKQiXSU8KAmEZrrojT7,thugDAO Validator,0slot-de1,3,4,0.75
5N9r2ne7dPgHtzeHC5ETJ3DAueKQiXSU8KAmEZrrojT7,thugDAO Validator,triton-fra,1,4,0.25
5ghoFEVrsXeAPB6SUmBpZ2xq3KvHEjNMeSaBnxEBXkHV,DarkTower,0slot-de1,2,4,0.5
5ghoFEVrsXeAPB6SUmBpZ2xq3KvHEjNMeSaBnxEBXkHV,DarkTower,astralane-fra,1,4,0.25
5ghoFEVrsXeAPB6SUmBpZ2xq3KvHEjNMeSaBnxEBXkHV,DarkTower,astralane-quic-fra,1,4,0.25
5yEnvhM4Ld3UZs2n173J2iR369E1ddcbQYeLSZxk4cYj,Dan's Validator,0slot-de1,2,4,0.5
5yEnvhM4Ld3UZs2n173J2iR369E1ddcbQYeLSZxk4cYj,Dan's Validator,astralane-fra,1,4,0.25
5yEnvhM4Ld3UZs2n173J2iR369E1ddcbQYeLSZxk4cYj,Dan's Validator,bloxroute-fra,1,4,0.25
5ysfTZ42VT1TjnjzQShZSrix7wdVtjXwssocSeYKDs5d,LEVMA - 0% fee,0slot-de1,3,4,0.75
5ysfTZ42VT1TjnjzQShZSrix7wdVtjXwssocSeYKDs5d,LEVMA - 0% fee,astralane-fra,1,4,0.25
6pEtDovpyd1zUMYPuNhMCPU37sUTEAtzzgoVVAh1G1JL,Zemnoi 👾,0slot-de1,2,4,0.5
6pEtDovpyd1zUMYPuNhMCPU37sUTEAtzzgoVVAh1G1JL,Zemnoi 👾,triton-fra,2,4,0.5
6qwYjs5vCSEKaTMBbHinnW8fvdGj1r8cpzPoAV1EHKsw,Fast Runner,triton-fra,3,4,0.75
6qwYjs5vCSEKaTMBbHinnW8fvdGj1r8cpzPoAV1EHKsw,Fast Runner,0slot-de1,1,4,0.25
6xUK9Nbonr4eoJNtHGoUEMmYKoPz5mipKzyDBv6deX4d,LuSOL +MEV,0slot-de1,3,4,0.75
73hojLdq1vZDSxeVQEqVFJ4iwLngdvEJPEpEHkSdv6BZ,SuperteamDE x Staking Facilities | Public Goods Validator,0slot-de1,1,4,0.25
73hojLdq1vZDSxeVQEqVFJ4iwLngdvEJPEpEHkSdv6BZ,SuperteamDE x Staking Facilities | Public Goods Validator,astralane-fra,1,4,0.25
73hojLdq1vZDSxeVQEqVFJ4iwLngdvEJPEpEHkSdv6BZ,SuperteamDE x Staking Facilities | Public Goods Validator,astralane-quic-fra,1,4,0.25
73hojLdq1vZDSxeVQEqVFJ4iwLngdvEJPEpEHkSdv6BZ,SuperteamDE x Staking Facilities | Public Goods Validator,nozomi-fra,1,4,0.25
74Xkp2iLXm315h69sFRiCFjmKnaWkMV8W2LgJwPRSgN5,,astralane-fra,2,4,0.5
74Xkp2iLXm315h69sFRiCFjmKnaWkMV8W2LgJwPRSgN5,,astralane-quic-fra,2,4,0.5
7MTjmteQHhthwwTZhUzsc2dP4NBvGNRqj8jzdqNxHFGE,WEB34EVER ∞ POSTHUMAN,astralane-fra,2,4,0.5
7MTjmteQHhthwwTZhUzsc2dP4NBvGNRqj8jzdqNxHFGE,WEB34EVER ∞ POSTHUMAN,astralane-quic-fra,1,4,0.25
7MTjmteQHhthwwTZhUzsc2dP4NBvGNRqj8jzdqNxHFGE,WEB34EVER ∞ POSTHUMAN,triton-fra,1,4,0.25
7d7x84jiVtqpz9NK88ocLmu4L15uhdnzMEDmo8Py8oVi,Validatize Validator,0slot-de1,1,4,0.25
7d7x84jiVtqpz9NK88ocLmu4L15uhdnzMEDmo8Py8oVi,Validatize Validator,helius-dual,1,4,0.25
