trigger_id,slot,tick,leader_identity,leader_name,sv_continent,sv_country,n_senderror,n_unknownpending
20260610-161813#108948676928,425580769,64,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,Figment,North America,Canada,2,15
20260610-161813#108948689179,425580817,27,avnujiRNoSRe9PcET42DPKznyfYnb2LRaZAsqv6REZo,AVNU,Asia,Japan,2,15
20260610-161813#108948728118,425580969,54,9jxgosAfHgHzwnxsHw4RAZYaLVokMbnYtmiZBreynGFP,,Europe,Netherlands,2,15
20260610-161813#108948730370,425580978,2,SSmBEooM7RkmyuXxuKgAhTvhQZ36Z3G2WsmLGJKoQLY,SOL Strategies,Europe,Netherlands,3,14
20260610-161813#108948740119,425581016,23,EXckihF3qmguH5znjhfzLvHsbk2E3nEW2DqNh4MMnDMm,,Europe,Germany,2,15
20260610-161813#108948740368,425581017,16,EXckihF3qmguH5znjhfzLvHsbk2E3nEW2DqNh4MMnDMm,,Europe,Germany,2,15
20260610-161813#108948740646,425581018,38,EXckihF3qmguH5znjhfzLvHsbk2E3nEW2DqNh4MMnDMm,,Europe,Germany,0,17
20260610-161813#108948740871,425581019,7,EXckihF3qmguH5znjhfzLvHsbk2E3nEW2DqNh4MMnDMm,,Europe,Germany,3,14
20260610-161813#108948750859,425581058,11,5pPRHniefFjkiaArbGX3Y8NUysJmQ9tMZg3FrFGwHzSm,Kiln1,Europe,Netherlands,1,16
20260610-161813#108948756488,425581080,8,q9XWcZ7T1wP4bW9SB4XgNNwjnFEJ982nE8aVbbNuwot,Ledger by Figment,Europe,Germany,3,14
20260610-161813#108948756772,425581081,36,q9XWcZ7T1wP4bW9SB4XgNNwjnFEJ982nE8aVbbNuwot,Ledger by Figment,Europe,Germany,2,15
20260610-161813#108948761618,425581100,18,BSVckjdW2f8kcXPGcrPPtV9kUDBZ8w8PjrrGVnxgEdwq,,Europe,Lithuania,3,14
20260610-161813#108948762169,425581102,57,BSVckjdW2f8kcXPGcrPPtV9kUDBZ8w8PjrrGVnxgEdwq,,Europe,Lithuania,1,16
20260610-161813#108948775171,425581153,3,Awes4Tr6TX8JDzEhCZY2QVNimT6iD1zWHzf1vNyGvpLM,Staking Facilities | MEV 🔥,Europe,Germany,0,17
20260610-161813#108948775481,425581154,57,Awes4Tr6TX8JDzEhCZY2QVNimT6iD1zWHzf1vNyGvpLM,Staking Facilities | MEV 🔥,Europe,Germany,2,15
20260610-161813#108948779030,425581168,22,GYx8kpp7SsRwtQEEsGQjAxb4hFMMmT91kFJuDeky3YGQ,,Asia,Japan,0,17
20260610-161813#108948779569,425581170,49,GYx8kpp7SsRwtQEEsGQjAxb4hFMMmT91kFJuDeky3YGQ,,Asia,Japan,1,16
20260610-161813#108948781108,425581176,52,9jxgosAfHgHzwnxsHw4RAZYaLVokMbnYtmiZBreynGFP,,Europe,Netherlands,2,15
20260610-161813#108948781364,425581177,52,9jxgosAfHgHzwnxsHw4RAZYaLVokMbnYtmiZBreynGFP,,Europe,Netherlands,3,14
20260610-161813#108948785932,425581195,12,Aw5wEMXhbygFLR7jHtHpih8QvxVBGAMTqsQ2SjWPk1ex,,Europe,Netherlands,3,14
20260610-161813#108948810033,425581289,49,VQwCCSfW3o5NDx7n5FBr9SoYiLXVgetstHvaWBvv2YH,,North America,United States,1,16
20260610-161813#108948812579,425581299,35,q9XWcZ7T1wP4bW9SB4XgNNwjnFEJ982nE8aVbbNuwot,Ledger by Figment,Europe,Germany,2,15
20260610-161813#108948813110,425581301,54,q9XWcZ7T1wP4bW9SB4XgNNwjnFEJ982nE8aVbbNuwot,Ledger by Figment,Europe,Germany,2,15
20260610-161813#108948813368,425581302,56,q9XWcZ7T1wP4bW9SB4XgNNwjnFEJ982nE8aVbbNuwot,Ledger by Figment,Europe,Germany,3,14
20260610-161813#108948820275,425581329,51,GoeW4aFK4dGoekJySgUynWDxBZiQJqm8GDAF4H53tDK9,Twinstake,North America,,2,15
20260610-161813#108948829450,425581365,10,7QQGNm3ptwinipDCyaCF7jY5katgmFUu1ieP2f7nwLpE,,Europe,Lithuania,2,15
20260610-161813#108948829737,425581366,41,7QQGNm3ptwinipDCyaCF7jY5katgmFUu1ieP2f7nwLpE,,Europe,Lithuania,1,16
20260610-161813#108948834618,425581385,58,E1r4Psq84tHfQ6aPTvvDka4U3u8zPVD7gEUrH25RdxHL,Bitwise Onchain Solutions,Europe,Germany,3,14
20260610-161813#108948841232,425581411,16,CW9C7HBwAMgqNdXkNgFg9Ujr3edR2Ab9ymEuQnVacd1A,Coinbase 02,Europe,United Kingdom,0,17
20260610-161813#108948844039,425581422,7,9hQqNe3DQTiwhspatewA8EXhz12e6sq5UJVJ2qNRwnTf,Stake Shark,North America,United States,3,14
20260610-161813#108948844857,425581425,57,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,Helius,Europe,United Kingdom,2,15
20260610-161813#108948845071,425581426,15,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,Helius,Europe,United Kingdom,3,14
20260610-161813#108948852483,425581455,3,6WgdYhhGE53WrZ7ywJA15hBVkw7CRbQ8yDBBTwmBtAHN,Luganodes,Europe,Germany,3,14
20260610-161813#108948864021,425581500,21,8tjFeSApQ85ThoQXT28acfF2KUfQr3TvTdirSkzNnYC7,,North America,Canada,1,16
20260610-161813#108948869931,425581523,43,sfvTq7ojrEc5WdXcHijz676eX1pc5MgoLxbkYSdRDAB,soltop.sh,South America,Brazil,0,17
20260610-161813#108948872470,425581533,22,Hz5aLvpKScNWoe9YZWxBLrQA3qzHJivBGtfciMekk8m5,,Europe,United Kingdom,2,15
20260610-161813#108948872743,425581534,39,Hz5aLvpKScNWoe9YZWxBLrQA3qzHJivBGtfciMekk8m5,,Europe,United Kingdom,2,15
20260610-161813#108948872998,425581535,38,Hz5aLvpKScNWoe9YZWxBLrQA3qzHJivBGtfciMekk8m5,,Europe,United Kingdom,1,16
20260610-161813#108948873527,425581537,55,BtsmiEEvnSuUnKxqXj2PZRYpPJAc7C34mGz8gtJ1DAaH,,Europe,Germany,2,15
20260610-161813#108948873779,425581538,51,BtsmiEEvnSuUnKxqXj2PZRYpPJAc7C34mGz8gtJ1DAaH,,Europe,Germany,2,15
20260610-161813#108948874002,425581539,18,BtsmiEEvnSuUnKxqXj2PZRYpPJAc7C34mGz8gtJ1DAaH,,Europe,Germany,0,17
20260610-161813#108948905777,425581663,49,32ke3uf1qL3xLqbwzU76T2sbG2XaJrGuSCNdUnien3zm,FalconX,North America,Canada,2,15
20260610-161813#108948909877,425581679,53,9eGrDohdNTAo61DRHyfMuqKWXqYnA3i254Wiszxe8FoY,Galaxy,North America,United States,1,16
20260610-161813#108948910396,425581681,60,9eGrDohdNTAo61DRHyfMuqKWXqYnA3i254Wiszxe8FoY,Galaxy,North America,United States,2,15
20260610-161813#108948911411,425581685,51,krakeNd6ednDPEXxHAmoBs1qKVM8kLg79PvWF2mhXV1,Kraken,North America,United States,2,15
20260610-161813#108948912132,425581688,4,7VZM7YHcX73TpGoXDeBu61g4QKC86GwAEnew8dA7Y2xn,BLOCKSIZE,Europe,Germany,3,14
20260610-161813#108948934929,425581777,17,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,Helius,Europe,United Kingdom,0,17
20260610-161813#108948935473,425581779,49,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,Helius,Europe,United Kingdom,2,15
20260610-161813#108948935999,425581781,63,SyndicAgdEphcy5xhAKZAomTYhcF8xhC7za2UD9xeug,Syndica,Europe,United Kingdom,3,14
20260610-161813#108948938257,425581790,17,HpcB5Qg8Y9E73dUkot5e8HkgAJbExsYeUzniY4bCuKac,,Europe,Lithuania,0,17
20260610-161813#108948940080,425581797,48,7y5VhV4fkz6r4zUmH2UiwPjLwXzPL1PcV28or5NWkWRL,Haus – Best APY & No Fees,Europe,Germany,3,14
20260610-161813#108948940299,425581798,11,7y5VhV4fkz6r4zUmH2UiwPjLwXzPL1PcV28or5NWkWRL,Haus – Best APY & No Fees,Europe,Germany,0,17
20260610-161813#108948945702,425581819,38,q9XWcZ7T1wP4bW9SB4XgNNwjnFEJ982nE8aVbbNuwot,Ledger by Figment,Europe,Germany,2,15
20260610-161813#108948948785,425581831,49,t23p8aBQN6P6tziMuN5XPmzqVRrip9oes7KuQwSmate,Solmate - RockawayX powered,Asia,United Arab Emirates,3,14
20260610-161813#108948949252,425581833,4,9jxgosAfHgHzwnxsHw4RAZYaLVokMbnYtmiZBreynGFP,,Europe,Netherlands,3,14
20260610-161813#108948951347,425581841,51,9eGrDohdNTAo61DRHyfMuqKWXqYnA3i254Wiszxe8FoY,Galaxy,North America,United States,2,15
20260610-161813#108948960295,425581876,39,9jxgosAfHgHzwnxsHw4RAZYaLVokMbnYtmiZBreynGFP,,Europe,Netherlands,3,14
20260610-164405#108949589555,425584334,51,BtsmiEEvnSuUnKxqXj2PZRYpPJAc7C34mGz8gtJ1DAaH,,Europe,Germany,0,17
20260610-164405#108949609788,425584413,60,CfgRXmp1LEYr97EaT2RyoL2cSvtWgJh52Bes89RxVSoW,Blockman,Europe,Germany,0,17
20260610-164405#108949621509,425584459,5,9bkyxgYxRrysC1ijd6iByp9idn112CnYTw243fdH2Uvr,Legends,North America,United States,2,15
20260610-164405#108949621799,425584460,39,EXckihF3qmguH5znjhfzLvHsbk2E3nEW2DqNh4MMnDMm,,Europe,Germany,1,16
20260610-164405#108949647891,425584562,19,7qGNnXKW1e3DsqEaSxwxMdBTFsrK73XtWTmkGitRyMQc,Alchemy,Asia,Singapore,2,15
20260610-164405#108949660958,425584613,30,GYx8kpp7SsRwtQEEsGQjAxb4hFMMmT91kFJuDeky3YGQ,,Asia,Japan,3,14
20260610-164405#108949689638,425584725,38,FbYX2uN573G5WsgiPdHU6fS5PNUyjdXfGfpZNkYUuT4k,,Europe,Sweden,2,15
20260610-164405#108949694005,425584742,53,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,Figment,North America,Canada,2,15
20260610-164405#108949695273,425584747,41,t23p8aBQN6P6tziMuN5XPmzqVRrip9oes7KuQwSmate,Solmate - RockawayX powered,Asia,United Arab Emirates,3,14
20260610-164405#108949696061,425584750,61,CAo1dCGYrB6NhHh5xb1cGjUiu86iyCfMTENxgHumSve4,Kraken 2,North America,United States,0,17
20260610-164405#108949714464,425584822,32,5Us18hLZPXJTS4QVuGSsUw137Dyd2tgBaem24Xsf5nBS,,Europe,Sweden,1,16
20260610-164405#108949727800,425584874,56,BtsmiEEvnSuUnKxqXj2PZRYpPJAc7C34mGz8gtJ1DAaH,,Europe,Germany,1,16
20260610-164405#108949728045,425584875,45,BtsmiEEvnSuUnKxqXj2PZRYpPJAc7C34mGz8gtJ1DAaH,,Europe,Germany,3,14
20260610-164405#108949731644,425584889,60,9jxgosAfHgHzwnxsHw4RAZYaLVokMbnYtmiZBreynGFP,,Europe,Netherlands,1,16
20260610-164405#108949732877,425584894,13,5ZqveVffQPiUbkjBg4KD9kib1MKHLqiFno4ke9jSq9qk,,Europe,Germany,2,15
20260610-164405#108949733153,425584895,33,5ZqveVffQPiUbkjBg4KD9kib1MKHLqiFno4ke9jSq9qk,,Europe,Germany,2,15
20260610-164405#108949751083,425584965,43,E1r4Psq84tHfQ6aPTvvDka4U3u8zPVD7gEUrH25RdxHL,Bitwise Onchain Solutions,Europe,Germany,2,15
20260610-164405#108949753354,425584974,10,3SkE34PVeGck2ArEffFKjihrQgURsvnoTAhitsNXNzXd,,Europe,Sweden,2,15
20260610-164405#108949756437,425584986,21,7y5VhV4fkz6r4zUmH2UiwPjLwXzPL1PcV28or5NWkWRL,Haus – Best APY & No Fees,Europe,Germany,1,16
20260610-164405#108949759514,425584998,26,4SsMncJdtKiUcDtukkX15mqei7WiuQ9yvRtQrQW4reWC,Quicknode,North America,United States,2,15
20260610-164405#108949759750,425584999,6,4SsMncJdtKiUcDtukkX15mqei7WiuQ9yvRtQrQW4reWC,Quicknode,North America,United States,3,14
20260610-164405#108949765664,425585022,32,EkvdKhULbMFqjKBKotAzGi3kwMvMpYNDKJXXQQmi6C1f,,Europe,Netherlands,2,15
20260610-164405#108949771280,425585044,16,JupmVLmA8RoyTUbTMMuTtoPWHEiNQobxgTeGTrPNkzT,Jupiter,Europe,Germany,3,14
20260610-164405#108949780235,425585079,11,3JotfSFPaod4KVK7nj7ULvcq5PjUBdZNVGracNkJNhrt,,Europe,Germany,2,15
20260610-164405#108949785118,425585098,30,CoG8d9Fp2TFJRkAmrPMiPsGhQWHzdTTVoegEp9svRgmJ,Nansen | Stake to Stack Points,Asia,Singapore,2,15
20260610-164405#108949790212,425585118,4,Awes4Tr6TX8JDzEhCZY2QVNimT6iD1zWHzf1vNyGvpLM,Staking Facilities | MEV 🔥,Europe,Germany,3,14
20260610-164405#108949794593,425585135,33,hy1oMaD3ViyJ8i6w1xjP79zAWBBaRd1zWdTW8zYXnwu,Hylo,South America,Brazil,3,14
20260610-164405#108949794846,425585136,30,HyperSPG8w4jgdHgmA8ExrhRL1L1BriRTHD9UFdXJUud,Hyper 🫨,North America,Mexico,0,17
20260610-164405#108949812504,425585205,24,57i31UEyDg4koaZMZ1wAHbYuezXv3AVaHtvJgJarxt3f,[Public Good] Chive 🌱 - 0% Fee + MEV + BlockReward,North America,United States,3,14
20260610-164405#108949822262,425585243,54,HTeRsa3gm3CGrizMoCrtWj4uBZ1NKYcGqh8jfBu2u3Jo,,Europe,United Kingdom,0,17
20260610-164405#108949826821,425585261,5,DUND26mEDfFeaPsVof3YvbXDRvpuQX7HMUJrLgEWzYw4,,Asia,Japan,0,17
20260610-164405#108949829130,425585270,10,FbYX2uN573G5WsgiPdHU6fS5PNUyjdXfGfpZNkYUuT4k,,Europe,Sweden,3,14
20260610-164405#108949835029,425585293,21,JD549HsbJHeEKKUrKgg4Fj2iyv2RGjsV7NTZjZUrHybB,Forward Industries,North America,United States,1,16
20260610-164405#108949835307,425585294,43,JD549HsbJHeEKKUrKgg4Fj2iyv2RGjsV7NTZjZUrHybB,Forward Industries,North America,United States,2,15
20260610-164405#108949836601,425585299,57,9eGrDohdNTAo61DRHyfMuqKWXqYnA3i254Wiszxe8FoY,Galaxy,North America,United States,1,16
20260610-164405#108949847342,425585341,46,YuRBAsy9Stw1u46A8dMp7WQVBFweLP1PKuYibzYAMmQ,Yurbason,Europe,Albania,1,16
20260610-164405#108949862676,425585401,20,FBKFWadXZJahGtFitAsBvbqh5968gLY7dMBBJUoUjeNi,,Europe,Ireland,3,14
20260610-164405#108949863218,425585403,50,FBKFWadXZJahGtFitAsBvbqh5968gLY7dMBBJUoUjeNi,,Europe,Ireland,0,17
20260610-164405#108949868856,425585425,56,DViARWAWKkxAzp4UCgbw5B9pLSrBY3PaztFErcwgVUKX,Code-Breader,North America,United States,1,16
20260610-164405#108949869065,425585426,9,DViARWAWKkxAzp4UCgbw5B9pLSrBY3PaztFErcwgVUKX,Code-Breader,North America,United States,3,14
20260610-164405#108949873702,425585444,38,CwyVpfmfSiMeCexi3JgUNvaiDfYN14cLDjzT99zcBuD2,Hamsa,Europe,Lithuania,2,15
20260610-164405#108949873969,425585445,49,CwyVpfmfSiMeCexi3JgUNvaiDfYN14cLDjzT99zcBuD2,Hamsa,Europe,Lithuania,3,14
20260610-164405#108949890055,425585508,7,2m1A2WM1vte7RWz5xTTw4i1SiXmngVtXhqFERaUjoAAb,,North America,United States,3,14
20260610-164405#108949894168,425585524,24,JD549HsbJHeEKKUrKgg4Fj2iyv2RGjsV7NTZjZUrHybB,Forward Industries,North America,United States,1,16
20260610-164405#108949894702,425585526,46,JD549HsbJHeEKKUrKgg4Fj2iyv2RGjsV7NTZjZUrHybB,Forward Industries,North America,United States,2,15
20260610-164405#108949896463,425585533,15,PKdLMugp1Mf88Ji1GkdqRDBewaUh2cqg79CBEo6eJoQ,PK,Europe,France,3,14
20260610-164405#108949908287,425585579,63,BtsmiEEvnSuUnKxqXj2PZRYpPJAc7C34mGz8gtJ1DAaH,,Europe,Germany,1,16
20260610-164405#108949908757,425585581,21,5ZqveVffQPiUbkjBg4KD9kib1MKHLqiFno4ke9jSq9qk,,Europe,Germany,1,16
20260610-164405#108949909042,425585582,50,5ZqveVffQPiUbkjBg4KD9kib1MKHLqiFno4ke9jSq9qk,,Europe,Germany,0,17
20260610-164405#108949916954,425585613,26,2N7v8pDKDYhtBUJBQUgxvysUjgM9s4ULPCmeEiPWTf6Z,HAKUHODO KEY3,Asia,Japan,2,15
20260610-164405#108949940514,425585705,34,2mMGsb5uy1Q4Dvezr8HK2E8SJoChcb2X7b61tJPaVHHd,Chainflow,Europe,Sweden,1,16
20260610-164405#108949949751,425585741,55,9eGrDohdNTAo61DRHyfMuqKWXqYnA3i254Wiszxe8FoY,Galaxy,North America,United States,2,15
20260610-164405#108949958700,425585776,44,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,binance staking,North America,United States,2,15
20260610-164405#108949958925,425585777,13,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,binance staking,North America,United States,3,14
20260610-164405#108949959687,425585780,7,JupmVLmA8RoyTUbTMMuTtoPWHEiNQobxgTeGTrPNkzT,Jupiter,Europe,Germany,3,14
20260610-164405#108949967133,425585809,29,DUND26mEDfFeaPsVof3YvbXDRvpuQX7HMUJrLgEWzYw4,,Asia,Japan,3,14
20260610-164405#108949971492,425585826,36,JD549HsbJHeEKKUrKgg4Fj2iyv2RGjsV7NTZjZUrHybB,Forward Industries,North America,United States,1,16
20260610-164405#108949971988,425585828,20,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,Figment,North America,Canada,3,14
20260610-164405#108949973511,425585834,7,LimeA3gMLb2SjxrKbP7NsWk1UwTZrw4B6Ctc9dmVU6E,LimeChain,Europe,Bulgaria,3,14
20260610-164405#108949975342,425585841,46,9UM8wQ8F5oMiRcP5YdqD6Lr4krpBWCD8LtgQYoisJd9i,,Europe,United Kingdom,1,16
20260610-164405#108949975581,425585842,29,9UM8wQ8F5oMiRcP5YdqD6Lr4krpBWCD8LtgQYoisJd9i,,Europe,United Kingdom,2,15
20260610-164405#108949980188,425585860,28,BtsmiEEvnSuUnKxqXj2PZRYpPJAc7C34mGz8gtJ1DAaH,,Europe,Germany,3,14
20260610-164405#108949980434,425585861,18,BtsmiEEvnSuUnKxqXj2PZRYpPJAc7C34mGz8gtJ1DAaH,,Europe,Germany,2,15
20260610-164405#108949981963,425585867,11,CMPSSdrTnRQBiBGTyFpdCc3VMNuLWYWaSkE8Zh5z6gbd,Solana Compass 🧭 Solana For The People,Asia,Japan,3,14
20260610-164405#108949990447,425585900,47,5Cchr1XGEg7dbBXByV5NY2ad8jfxAM7HA3x8D56rq9Ux,Upbit Staking,North America,United States,0,17
20260610-164405#108949990671,425585901,15,5Cchr1XGEg7dbBXByV5NY2ad8jfxAM7HA3x8D56rq9Ux,Upbit Staking,North America,United States,3,14
20260610-164405#108949992246,425585907,54,FBKFWadXZJahGtFitAsBvbqh5968gLY7dMBBJUoUjeNi,,Europe,Ireland,1,16
20260610-164405#108949995550,425585920,30,9eGrDohdNTAo61DRHyfMuqKWXqYnA3i254Wiszxe8FoY,Galaxy,North America,United States,3,14
20260610-164405#108950019391,425586013,63,Hz5aLvpKScNWoe9YZWxBLrQA3qzHJivBGtfciMekk8m5,,Europe,United Kingdom,3,14
20260610-164405#108950020610,425586018,2,A1vqhA2fS6K7CvHsJKX1ACcHJFEmyRg4KuR5pctHANy4,,Europe,Netherlands,2,15
20260610-164405#108950021144,425586020,24,DWvDTSh3qfn88UoQTEKRV2JnLt5jtJAVoiCo3ivtMwXP,P2P.org,Europe,Netherlands,0,17
20260610-164405#108950029870,425586054,46,shftkxnsXmqAkmLgz9Mn7bNB5Fr6mKgFc58kFHfVikj,blueshift,Europe,Germany,2,15
20260610-164405#108950037031,425586082,39,2GUnfxZavKoPfS9s3VSEjaWDzB3vNf5RojUhprCS1rSx,,Asia,Japan,2,15
20260610-164405#108950045235,425586114,51,E1r4Psq84tHfQ6aPTvvDka4U3u8zPVD7gEUrH25RdxHL,Bitwise Onchain Solutions,Europe,Germany,3,14
20260610-164405#108950058272,425586165,32,EvnRmnMrd69kFdbLMxWkTn1icZ7DCceRhvmb2SJXqDo4,Everstake,Europe,Germany,1,16
20260610-164405#108950063116,425586184,12,FBbqKvwLfKGZrKrfSbPJz4ymQ7zMarhRyZtu1RBkSe89,,North America,United States,2,15
20260610-164405#108950063898,425586187,26,FBbqKvwLfKGZrKrfSbPJz4ymQ7zMarhRyZtu1RBkSe89,,North America,United States,2,15
20260610-164405#108950067475,425586201,19,t23p8aBQN6P6tziMuN5XPmzqVRrip9oes7KuQwSmate,Solmate - RockawayX powered,Asia,United Arab Emirates,0,17
20260610-164405#108950070540,425586213,12,CfgRXmp1LEYr97EaT2RyoL2cSvtWgJh52Bes89RxVSoW,Blockman,Europe,Germany,3,14
20260610-164405#108950077460,425586240,20,7y5VhV4fkz6r4zUmH2UiwPjLwXzPL1PcV28or5NWkWRL,Haus – Best APY & No Fees,Europe,Germany,2,15
20260610-164405#108950077960,425586242,8,7y5VhV4fkz6r4zUmH2UiwPjLwXzPL1PcV28or5NWkWRL,Haus – Best APY & No Fees,Europe,Germany,1,16
20260610-164405#108950078783,425586245,63,J6etcxDdYjPHrtyvDXrbCkx3q9W1UjMj1vy1jBFPJEbK,,North America,United States,0,17
20260610-164405#108950081291,425586255,11,6yFGGAgYpBxgYPuHW4rv7hJmhKrUiXKyHkpVGaYtKrwE,Watchtower,North America,United States,2,15
20260610-164405#108950082563,425586260,3,shftkxnsXmqAkmLgz9Mn7bNB5Fr6mKgFc58kFHfVikj,blueshift,Europe,Germany,1,16
20260610-164405#108950087714,425586280,34,6yFGGAgYpBxgYPuHW4rv7hJmhKrUiXKyHkpVGaYtKrwE,Watchtower,North America,United States,0,17
20260610-164405#108950087966,425586281,30,6yFGGAgYpBxgYPuHW4rv7hJmhKrUiXKyHkpVGaYtKrwE,Watchtower,North America,United States,3,14
20260610-164405#108950088252,425586282,60,6yFGGAgYpBxgYPuHW4rv7hJmhKrUiXKyHkpVGaYtKrwE,Watchtower,North America,United States,0,17
20260610-164405#108950088498,425586283,50,6yFGGAgYpBxgYPuHW4rv7hJmhKrUiXKyHkpVGaYtKrwE,Watchtower,North America,United States,2,15
20260610-164405#108950091560,425586295,40,3JotfSFPaod4KVK7nj7ULvcq5PjUBdZNVGracNkJNhrt,,Europe,Germany,0,17
20260610-164405#108950092339,425586298,51,5Cchr1XGEg7dbBXByV5NY2ad8jfxAM7HA3x8D56rq9Ux,Upbit Staking,North America,United States,1,16
20260610-164405#108950104092,425586344,28,3psxMyr7rQzywVp1MXKd1XFmFz33NjydzCoJx9t2sMQW,OtterSec,North America,United States,1,16
20260610-164405#108950105386,425586349,42,9rkJMARqK6VBkcxGfKBAwnA44gPAfGxPbPsfsggFNDSQ,,Europe,Germany,3,14
20260610-164405#108950105637,425586350,37,9rkJMARqK6VBkcxGfKBAwnA44gPAfGxPbPsfsggFNDSQ,,Europe,Germany,2,15
20260610-164405#108950105888,425586351,32,9rkJMARqK6VBkcxGfKBAwnA44gPAfGxPbPsfsggFNDSQ,,Europe,Germany,3,14
20260610-164405#108950106168,425586352,56,6y7V8dL673XFzm9QyC5vvh3itWkp7wztahBd2yDqsyrK,,Europe,Lithuania,0,17
20260610-164405#108950113804,425586382,12,CAo1dCGYrB6NhHh5xb1cGjUiu86iyCfMTENxgHumSve4,Kraken 2,North America,United States,0,17
20260610-164405#108950114096,425586383,48,CAo1dCGYrB6NhHh5xb1cGjUiu86iyCfMTENxgHumSve4,Kraken 2,North America,United States,2,15
20260610-164405#108950114353,425586384,49,J6etcxDdYjPHrtyvDXrbCkx3q9W1UjMj1vy1jBFPJEbK,,North America,United States,1,16
20260610-164405#108950127898,425586437,26,4k6wgP5WPBKQpsFGtzuXNrjcTE2fKWLj17nDvFeG5zSF,DawnLabs | 0% Fee + Block Rewards Sharing,Europe,Germany,3,14
20260610-164405#108950130461,425586447,29,DWvDTSh3qfn88UoQTEKRV2JnLt5jtJAVoiCo3ivtMwXP,P2P.org,Europe,Netherlands,2,15
20260610-164405#108950130720,425586448,32,9jxgosAfHgHzwnxsHw4RAZYaLVokMbnYtmiZBreynGFP,,Europe,Netherlands,3,14
20260610-164405#108950130968,425586449,24,9jxgosAfHgHzwnxsHw4RAZYaLVokMbnYtmiZBreynGFP,,Europe,Netherlands,1,16
20260610-164405#108950139426,425586482,34,GmCxjmjKZoaKN1DKunbYq8RCYib94Nm3sHyncFfofaF5,Rocket,Europe,Lithuania,1,16
20260610-164405#108950139916,425586484,12,FNKgX9dYUhYQFRTM9bkeKoRpsyEtZGNMxbdQLDzfqB8a,Coinbase 04,Europe,Netherlands,2,15
20260610-164405#108950149932,425586523,44,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,Helius,Europe,United Kingdom,2,15
20260610-164405#108950167586,425586592,34,BkoS26vBuaXnSowACdChi4WKid8UwmuPNhEJWa8KsLHd,,Europe,Germany,0,17
20260610-164405#108950196512,425586705,32,BuoZ7q6faiJNTN24r7Kcj8dp96axs5XPEKXmWGsh2pDE,,North America,United States,2,15
20260610-164405#108950196742,425586706,6,BuoZ7q6faiJNTN24r7Kcj8dp96axs5XPEKXmWGsh2pDE,,North America,United States,2,15
20260610-164405#108950198564,425586713,36,9jxgosAfHgHzwnxsHw4RAZYaLVokMbnYtmiZBreynGFP,,Europe,Netherlands,3,14
20260610-164405#108950201102,425586723,14,q9XWcZ7T1wP4bW9SB4XgNNwjnFEJ982nE8aVbbNuwot,Ledger by Figment,Europe,Germany,2,15
20260610-164405#108950212630,425586768,22,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,binance staking,North America,United States,3,14
20260610-164405#108950218800,425586792,48,9jxgosAfHgHzwnxsHw4RAZYaLVokMbnYtmiZBreynGFP,,Europe,Netherlands,2,15
20260610-164405#108950219064,425586793,56,9jxgosAfHgHzwnxsHw4RAZYaLVokMbnYtmiZBreynGFP,,Europe,Netherlands,0,17
20260610-164405#108950219296,425586794,32,9jxgosAfHgHzwnxsHw4RAZYaLVokMbnYtmiZBreynGFP,,Europe,Netherlands,1,16
20260610-164405#108950238746,425586870,26,76rcGHdPvgs8G1XrzCXUTWtwgT59AFDvpB4VbTS2TBBJ,,Europe,Netherlands,1,16
20260610-164405#108950239504,425586873,16,DNVZMSqeRH18Xa4MCTrb1MndNf3Npg4MEwqswo23eWkf,Firedancer Development,Europe,Germany,3,14
20260610-164405#108950251270,425586919,6,DWvDTSh3qfn88UoQTEKRV2JnLt5jtJAVoiCo3ivtMwXP,P2P.org,Europe,Netherlands,3,14
20260610-164405#108950263088,425586965,48,JD549HsbJHeEKKUrKgg4Fj2iyv2RGjsV7NTZjZUrHybB,Forward Industries,North America,United States,3,14
20260610-164405#108950263339,425586966,43,JD549HsbJHeEKKUrKgg4Fj2iyv2RGjsV7NTZjZUrHybB,Forward Industries,North America,United States,1,16
20260610-164405#108950263581,425586967,29,JD549HsbJHeEKKUrKgg4Fj2iyv2RGjsV7NTZjZUrHybB,Forward Industries,North America,United States,1,16
20260610-164405#108950263843,425586968,35,DiveRaPKviyDnQyiiMFdV4rujsCBJzMNvPjKfvGNLGvL,Onchain Divers,Europe,Netherlands,2,15
20260610-164405#108950264868,425586972,36,FNKgX9dYUhYQFRTM9bkeKoRpsyEtZGNMxbdQLDzfqB8a,Coinbase 04,Europe,Netherlands,2,15
